Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,Feb-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,Apr-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,May-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Nov-23,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Dec-23,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jan-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Feb-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Mar-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Apr-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,May-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jun-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jul-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Oct-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Nov-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Dec-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Jan-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Feb-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Mar-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Apr-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,May-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Oct-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Nov-23,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Dec-23,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jan-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Feb-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Mar-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Apr-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,May-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jun-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jul-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Oct-23,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Nov-23,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Jan-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Feb-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Apr-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,May-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Jun-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Oct-23,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Nov-23,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Dec-23,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Jan-24,40,40,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Feb-24,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Mar-24,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Apr-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,May-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Jun-24,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,Jul-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Nov-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Dec-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Jan-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Feb-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Mar-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Apr-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,May-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Jun-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,Jul-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Oct-23,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Nov-23,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Jan-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Feb-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Apr-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,May-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Jun-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,Jul-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Oct-23,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Nov-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jan-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Feb-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Mar-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Apr-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jun-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jul-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Oct-23,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Nov-23,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Dec-23,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jan-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Feb-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Mar-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Apr-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,May-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jun-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jul-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Oct-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Nov-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Jan-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,Oct-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,Nov-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,Jan-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,Feb-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Oct-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Nov-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Dec-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Jan-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Feb-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Apr-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Oct-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Nov-23,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Dec-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Jan-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Feb-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Mar-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Apr-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,May-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Jun-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,Jul-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Oct-23,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Nov-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Dec-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jan-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Feb-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Mar-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Apr-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,May-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jun-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jul-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Oct-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Nov-23,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jan-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Feb-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Mar-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Apr-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,May-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jun-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jul-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Oct-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Nov-23,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Dec-23,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jan-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Feb-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Mar-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Apr-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,May-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jun-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jul-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,Oct-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,Nov-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,Feb-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,May-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,Oct-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,Nov-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,May-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Oct-23,76,76,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Nov-23,106,106,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Dec-23,75,75,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Jan-24,95,95,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Feb-24,451,451,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Mar-24,100,100,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Apr-24,148,148,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,May-24,124,124,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Jun-24,105,105,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,Jul-24,106,106,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Oct-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Nov-23,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Dec-23,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Jan-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Feb-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Mar-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Apr-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,May-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Jun-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,Jul-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Oct-23,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Nov-23,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Dec-23,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Jan-24,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Feb-24,37,37,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Mar-24,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Apr-24,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,May-24,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Jun-24,59,59,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,Jul-24,63,63,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Oct-23,104,104,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Nov-23,100,100,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Dec-23,82,82,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Jan-24,85,85,1,1,1,1
