Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,March 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,April 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,May 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,June 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,October 2023,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,November 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,December 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,January 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,February 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,March 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,April 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,May 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,October 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,November 2023,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,January 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,February 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,March 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,April 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,May 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,October 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,November 2023,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,December 2023,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,January 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,February 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,March 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,April 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,May 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,October 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,November 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,February 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,May 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba 33 Brigade Medical Center Shadawanka,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,October 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,November 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,May 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,October 2023,76,76,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,November 2023,106,106,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,December 2023,75,75,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,January 2024,95,95,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,February 2024,451,451,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,March 2024,100,100,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,April 2024,148,148,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,May 2024,124,124,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,be 161 Nigerian Airforce Hospital Makurdi,June 2024,148,148,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,October 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,November 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,December 2023,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,January 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,February 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,March 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,April 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,May 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,June 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,October 2023,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,November 2023,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,December 2023,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,January 2024,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,February 2024,37,37,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,March 2024,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,April 2024,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,May 2024,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,cr Nigerian Navy Reference Hospital Calabar,June 2024,59,59,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,October 2023,104,104,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,November 2023,100,100,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,December 2023,82,82,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,January 2024,85,85,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,February 2024,82,82,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,March 2024,73,73,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,April 2024,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,May 2024,89,89,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,June 2024,94,94,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,October 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,November 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,January 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,February 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,March 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,April 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,May 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,October 2023,78,78,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,November 2023,87,87,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,December 2023,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,January 2024,80,80,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,February 2024,75,75,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,March 2024,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,April 2024,69,69,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,May 2024,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,June 2024,69,69,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,October 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,November 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,December 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,January 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,February 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,March 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,April 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,May 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,October 2023,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,November 2023,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,December 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,January 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,February 2024,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,March 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,April 2024,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,May 2024,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,June 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,November 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,December 2023,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,January 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,February 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,March 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,April 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,May 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,October 2023,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,November 2023,47,47,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,December 2023,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,January 2024,41,41,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,February 2024,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,March 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,April 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,May 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,October 2023,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,November 2023,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,December 2023,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,January 2024,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,February 2024,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,March 2024,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,April 2024,54,54,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,May 2024,76,76,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,June 2024,79,79,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,October 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,November 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,December 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,January 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,February 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,March 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,April 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,May 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,June 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,October 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,November 2023,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,December 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,January 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,February 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,March 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,April 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,May 2024,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,June 2024,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,October 2023,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,November 2023,60,60,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,December 2023,50,50,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,January 2024,65,65,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,February 2024,65,65,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,March 2024,45,45,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,April 2024,58,58,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,May 2024,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,June 2024,68,68,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,October 2023,64,64,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,November 2023,77,77,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,December 2023,67,67,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,January 2024,80,80,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,February 2024,84,84,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,March 2024,96,96,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,April 2024,97,97,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,May 2024,107,107,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,June 2024,81,81,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,October 2023,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,November 2023,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,December 2023,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,January 2024,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,February 2024,40,40,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,March 2024,61,61,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,April 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,May 2024,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,June 2024,66,66,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,October 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,November 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,December 2023,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,January 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,February 2024,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,March 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,April 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,May 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,June 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,October 2023,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,November 2023,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,December 2023,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,January 2024,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,February 2024,50,50,1,1,1,1
